fund_id,fund_name,fund_nickname,company,rakuten_category,asset_type,region,region_japan_pct,region_us_pct,region_em_pct,is_index,is_leveraged,is_currency_select,has_currency_hedge,is_monthly_payout,payout_type,expense_ratio,aum_oku_yen,operation_years,fund_score_1y,fund_score_3y,fund_score_5y,fund_score_10y,return_6m,return_1y,return_3y,return_5y,return_10y,return_inception,sharpe_1y,sharpe_3y,sharpe_5y,sharpe_10y,stddev_1y,stddev_3y,stddev_5y,stddev_10y,is_nisa_growth_eligible,data_updated_at,philosophy_tags
JP90C0009UA0,三菱UFJS&amp;P500配当貴族ｲﾝﾃﾞｯｸｽﾌｧﾝﾄﾞ&lt;為替ﾍｯｼﾞあり&gt;,ザ・レジェンド,三菱UFJｱｾｯﾄ,米国株式-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,33.49,12.0,1,2,3,2,11.45,6.48,5.61,4.54,7.25,7.33,0.59,0.5,0.38,0.51,10.62,11.64,13.9,16.22,True,2026-05-08,dividend_focused|medium_risk
JP90C000PKD5,GSﾜｰﾙﾄﾞ･ｼﾌﾄ株式ﾌｧﾝﾄﾞBｺｰｽ(為替ﾍｯｼﾞなし),ｓｈｉｆｔＷＩＮ,ｺﾞｰﾙﾄﾞﾏﾝ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.7875,1857.19,1.5,5,,,,42.56,61.22,,,,26.9,3.5,,,,13.78,,,,True,2026-05-08,medium_risk
JP90C000GFK9,ﾆｯｾｲSDGsｸﾞﾛｰﾊﾞﾙｾﾚｸﾄﾌｧﾝﾄﾞ(資産成長型･為替ﾍｯｼﾞあり),,ﾆｯｾｲ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.584,70.7,7.0,2,2,1,,6.68,19.52,9.19,0.35,,6.02,1.34,0.68,0.1,,13.51,13.84,17.13,,True,2026-05-08,high_risk
JP90C000EKR9,先進国好配当株式ﾌｧﾝﾄﾞ(3ヵ月決算型)為替ﾍｯｼﾞあり,,三菱UFJｱｾｯﾄ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.375,2.73,7.0,4,3,4,,15.2,27.66,12.65,9.85,,9.12,2.33,1.06,0.8,,10.44,11.53,12.52,,True,2026-05-08,developed_only|dividend_focused|medium_risk
JP90C000PUY0,しんきんみんなの日本株ファンド,,しんきん,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.0175,14.88,1.5,3,,,,43.45,42.11,,,,23.94,2.35,,,,15.21,,,,True,2026-05-08,japan_centric|medium_risk
JP90C000DWG9,ｸﾞﾛｰﾊﾞﾙ･ﾊｲｸｵﾘﾃｨ成長株式ﾌｧﾝﾄﾞ(限定為替ﾍｯｼﾞ),未来の世界,AMOne,先進国・新興国株式（広域）-為替リスク低減,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,524.04,7.0,1,3,,,-18.46,-0.79,12.3,-0.8,,9.64,0.0,0.73,0.07,,17.33,17.64,23.21,,True,2026-05-08,active_diversified|growth_focused|very_high_risk
JP90C000A5Q5,フランス株式ファンド,,ｶﾚﾗAM,先進国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.661,11.71,12.0,1,3,4,4,10.09,18.38,13.98,15.52,13.14,10.1,1.19,0.9,0.89,0.7,14.51,15.59,17.93,20.54,True,2026-05-08,high_risk
JP90C0009UE2,三菱UFJJﾘｰﾄｵｰﾌﾟﾝ(年1回決算型),,三菱UFJｱｾｯﾄ,国内REIT,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1,73.56,12.0,2,2,2,2,-4.33,11.28,4.3,1.91,3.02,5.2,1.16,0.46,0.21,0.25,9.02,9.54,10.96,19.23,True,2026-05-08,medium_risk
JP90C000GVB5,auスマート・プライム（高成長）,,au,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.590325,220.47,7.0,4,4,2,,20.78,34.49,19.01,11.49,,11.11,2.91,1.62,0.96,,10.15,10.91,11.9,,True,2026-05-08,medium_risk
JP90C000CB22,ﾌﾞﾗｯｸﾛｯｸESG世界株式ﾌｧﾝﾄﾞ(限定為替ﾍｯｼﾞあり),,ﾌﾞﾗｯｸﾛｯｸ,先進国株式（広域）-為替リスク低減,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.7608,17.92,12.0,3,3,2,2,7.69,25.58,14.09,6.83,9.65,9.03,2.21,1.1,0.49,0.65,10.26,12.41,15.54,15.95,True,2026-05-08,global_diversified|high_risk|thematic
JP90C000R6Q4,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2040(運用継続型),,りそな,バランス（固定配分・中リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.33,0.29,1.5,3,,,,9.24,19.19,,,,10.94,2.68,,,,6.39,,,,True,2026-05-08,medium_risk
JP90C000NX07,ラップ型ファンド・プラスＥＳＧ（成長型）,Ｒ２４６ ＥＳＧ（成長型）,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.21,149.91,4.0,1,1,,,14.9,32.77,19.5,,,17.61,2.84,1.44,,,9.95,12.71,,,True,2026-05-08,medium_risk
JP90C000BFQ7,女性活躍応援ファンド,椿,大和,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.595,100.22,12.0,3,2,2,3,50.74,50.96,17.55,7.54,11.68,10.14,2.7,0.98,0.48,0.62,15.53,17.93,18.45,21.34,True,2026-05-08,high_risk
JP90C000LVL4,グローバルＡＺファンド Ａコース,,楽天,バランス（固定配分・低リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.0665,2.57,4.0,1,1,,,-2.03,2.39,0.94,,,-2.33,0.54,0.16,,,3.31,4.56,,,True,2026-05-08,global_diversified|low_risk
JP90C000LVM2,グローバルＡＺファンド Ｂコース,,楽天,バランス（固定配分・中リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1745,13.07,4.0,1,1,,,3.33,10.06,5.49,,,1.83,1.96,0.92,,,4.64,5.64,,,True,2026-05-08,global_diversified|low_risk
JP90C000A7P3,ＳＢＩ日本小型成長株選抜ファンド,センバツ,SBI,国内株式（中小型）,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.485,6.53,12.0,1,1,1,1,-16.64,19.49,-1.54,-2.48,4.89,5.02,0.98,0.02,0.0,0.31,19.41,21.78,23.3,25.24,True,2026-05-08,active_diversified|growth_focused|japan_centric|very_high_risk
JP90C0006G60,野村世界業種別投資ｼﾘｰｽﾞ(世界金融株投資),,野村,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,173.73,12.0,1,3,3,2,11.56,21.12,22.32,16.69,13.71,9.78,1.46,1.42,0.99,0.7,13.27,14.78,16.81,21.53,True,2026-05-08,global_diversified|high_risk
JP90C000DKS9,日本株&amp;Jﾘｰﾄ 好配当ﾌｫｰｶｽﾌｧﾝﾄﾞ,インカムフォーカス,三井住友TAM,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.265,42.18,7.0,1,1,1,,19.57,31.84,18.65,12.83,,11.29,2.61,1.46,1.07,,10.61,11.99,11.79,,True,2026-05-08,dividend_focused|japan_centric|medium_risk
JP90C000F5L1,ｻｲﾊﾞｰｾｷｭﾘﾃｨ株式ｵｰﾌﾟﾝ(為替ﾍｯｼﾞあり),,三菱UFJｱｾｯﾄ,米国株式-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.87,464.93,7.0,1,3,1,,-27.31,1.94,14.67,1.97,,10.81,0.17,0.68,0.2,,21.48,23.87,26.1,,True,2026-05-08,very_high_risk
JP90C000JW61,ﾌｨﾃﾞﾘﾃｨ･世界割安成長株投信 Aｺｰｽ(為替ﾍｯｼﾞあり),テンバガー・ハンター,ﾌｨﾃﾞﾘﾃｨ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,923.36,7.0,2,2,3,,15.23,19.65,8.48,4.38,,14.24,1.52,0.67,0.36,,11.89,12.88,14.31,,True,2026-05-08,active_diversified|global_diversified|growth_focused|medium_risk|value_focused
JP90C0008KS5,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ･ﾌｨﾘﾋﾟﾝ株式ｵｰﾌﾟﾝ,,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ,新興国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.775,8.93,12.0,1,1,1,,-10.41,-11.19,-3.12,0.94,-0.77,2.2,-0.62,-0.13,0.13,0.05,17.58,16.48,16.85,19.03,True,2026-05-08,high_risk
JP90C000LU02,UBS気候変動関連ｸﾞﾛｰﾊﾞﾙ成長株式ﾌｧﾝﾄﾞ(年4回決算･予想分配金提示型),クールアース,ＵＢＳ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.837,3.51,4.0,3,1,,,18.27,39.02,18.53,,,12.74,2.6,1.15,,,12.8,15.51,,,True,2026-05-08,active_diversified|growth_focused|high_risk
JP90C00020X6,日興エコファンド,,ｱﾓｰｳﾞｧAM,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,127.86,12.0,5,5,4,2,30.06,55.32,28.95,17.92,13.08,4.21,2.83,1.48,1.04,0.77,15.85,18.16,17.08,18.07,True,2026-05-08,high_risk
JP90C000FX80,たわらﾉｰﾛｰﾄﾞ 最適化ﾊﾞﾗﾝｽ(安定型),,AMOne,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,1.65,7.0,2,2,2,,1.89,8.0,4.25,1.88,,2.49,1.68,0.85,0.36,,4.27,4.67,5.09,,True,2026-05-08,low_risk
JP90C00027W3,ｱﾗｲｱﾝｽ･ﾊﾞｰﾝｽﾀｲﾝ･ｸﾞﾛｰﾊﾞﾙ･ｸﾞﾛｰｽ･ｵﾎﾟﾁｭﾆﾃｨｰｽﾞ(年2回決算型),ＧＧＯ,ｱﾗｲｱﾝｽ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.705,94.46,12.0,1,1,1,2,-3.83,20.73,12.63,9.03,14.05,5.54,1.39,0.82,0.56,0.78,13.8,15.71,18.12,19.17,True,2026-05-08,high_risk
JP90C0003V64,日興グローイング・ベンチャーファンド,グローイング・ベンチャー,ｱﾓｰｳﾞｧAM,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.09,86.04,12.0,1,1,1,1,-17.53,17.54,-2.12,-2.93,7.07,6.62,0.91,-0.01,-0.02,0.39,19.09,21.41,23.0,25.58,True,2026-05-08,very_high_risk
JP90C000LK87,iTrustティンバー,木と環境と未来へ,ﾋﾟｸﾃ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.2698,1.85,7.0,1,1,1,,-2.97,5.57,3.48,2.49,,3.59,0.36,0.27,0.22,,17.46,16.59,19.09,,True,2026-05-08,high_risk
JP90C0001R13,ニッセイ日本勝ち組ファンド,,ﾆｯｾｲ,国内株式,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,1.1,202.54,12.0,1,1,2,1,23.8,33.36,21.19,14.42,12.27,7.8,2.08,1.19,0.88,0.71,14.04,17.07,16.67,18.79,True,2026-05-08,high_risk|japan_centric
JP90C000RVF3,りそなﾀｰｹﾞｯﾄ･ｲﾔｰ･ﾌｧﾝﾄﾞ2075(運用継続型),,りそな,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.44,0.07,,,,,,19.59,,,,,29.58,,,,,,,,,True,2026-05-08,medium_risk
JP90C000EBK3,野村インド債券ファンド（年2回決算型）,,野村,インド債券-為替ヘッジ無し,債券,em,0.0,0.0,1.0,False,False,False,False,False,none,1.744,160.74,7.0,5,5,5,,-5.45,2.77,6.19,6.89,,4.92,0.26,0.65,0.75,,10.06,9.41,9.24,,True,2026-05-08,em_centric|medium_risk|thematic
JP90C000FZ47,ｸﾞﾛｰﾊﾞﾙ･ﾓﾋﾞﾘﾃｨ･ｻｰﾋﾞｽ株式ﾌｧﾝﾄﾞ(1年決算型),グローバルＭａａＳ（１年決算型）,ｱﾓｰｳﾞｧAM,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.925,582.36,7.0,4,4,2,,10.74,71.95,39.6,13.76,,19.03,1.97,1.36,0.59,,29.48,26.94,28.45,,True,2026-05-08,very_high_risk
JP90C000C838,HSBCﾜｰﾙﾄﾞ･ｾﾚｸｼｮﾝ(成長ｺｰｽ),ゆめラップ,ＨＳＢＣ,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.303,170.61,12.0,2,3,3,3,7.86,16.8,8.77,4.16,5.36,5.18,2.49,1.12,0.48,0.55,6.06,7.47,9.01,10.29,True,2026-05-08,medium_risk
JP90C000MY07,ｲﾝﾍﾞｽｺ 世界消費関連成長株ﾌｧﾝﾄﾞ Bｺｰｽ(為替ﾍｯｼﾞなし),トレンド・シフト,ｲﾝﾍﾞｽｺ,先進国・新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.5675,15.98,4.0,3,3,,,-13.32,42.71,24.94,,,13.11,1.37,0.98,,,28.59,25.83,,,True,2026-05-08,active_diversified|global_diversified|growth_focused|very_high_risk
JP90C0008GP9,ニュージーランド株式ファンド,,ｶﾚﾗAM,先進国株式（その他単一国）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.672,11.18,12.0,1,1,1,1,-0.72,12.48,3.94,3.45,8.23,12.78,0.94,0.35,0.29,0.56,12.7,12.57,14.6,16.37,True,2026-05-08,medium_risk
JP90C000BNN8,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ･ｲﾝﾄﾞ公益ｲﾝﾌﾗ債券ﾌｧﾝﾄﾞ(年2回決算型),,ｲｰｽﾄｽﾌﾟﾘﾝｸﾞ,インド債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.694,151.27,12.0,4,3,3,4,-7.88,-1.43,4.44,6.29,5.67,4.38,-0.16,0.46,0.67,0.6,10.09,9.78,9.58,9.85,True,2026-05-08,medium_risk
JP90C000FWU5,三菱UFJ/ﾏｯｺｰﾘｰｸﾞﾛｰﾊﾞﾙ･ｲﾝﾌﾗ債券ﾌｧﾝﾄﾞ&lt;為替ﾍｯｼﾞなし&gt;(年1回決算型),世界のいしずえ,三菱UFJｱｾｯﾄ,北米債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.32,208.8,7.0,3,3,3,,2.43,12.87,7.95,6.08,,5.38,1.36,0.88,0.67,,8.72,8.81,9.19,,True,2026-05-08,medium_risk
JP90C00000D0,しんきん好配当利回り株ファンド,,しんきん,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.1,428.89,12.0,3,3,4,2,39.67,44.72,26.45,19.69,13.4,9.18,2.72,1.62,1.32,0.82,13.73,15.03,14.33,17.1,True,2026-05-08,dividend_focused|medium_risk
JP90C000MRZ0,ﾆｯｾｲSDGsｲﾝｶﾑﾌｧﾝﾄﾞ(資産成長型･為替ﾍｯｼﾞなし),,ﾆｯｾｲ,先進国債券（広域・高格付）-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.913,6.06,4.0,4,5,,,4.35,12.74,9.16,,,7.04,1.65,1.17,,,7.03,7.49,,,True,2026-05-08,low_risk
JP90C0000L77,小型株ファンド,グローイング・アップ,明治安田ＡＭ,国内株式（中小型）,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.87,93.39,12.0,1,1,1,1,-16.49,19.3,-1.93,-3.01,6.85,7.2,0.97,0.01,-0.02,0.38,19.39,21.88,23.43,26.05,True,2026-05-08,very_high_risk
JP90C000H8W0,次世代金融テクノロジー株式ファンド,ブロックチェーン・金融革命,SOMPO,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.793,32.52,7.0,1,1,1,,-16.62,-3.28,11.76,4.28,,10.91,-0.16,0.72,0.3,,16.17,16.89,19.74,,True,2026-05-08,high_risk
JP90C000EF34,ﾋﾟｸﾃ･ﾊﾞｲｵ医薬品ﾌｧﾝﾄﾞ(1年決算型)為替ﾍｯｼﾞなしｺｰｽ,,ﾋﾟｸﾃ,米国株式-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,2.09,113.52,7.0,3,2,1,,26.98,45.51,12.96,12.15,,9.99,2.17,0.74,0.68,,17.74,18.4,19.47,,True,2026-05-08,high_risk
JP90C0009H90,ｺｰﾎﾟﾚｰﾄ･ﾎﾞﾝﾄﾞ･ｲﾝｶﾑ(為替ﾉｰﾍｯｼﾞ型/1年決算型),泰平航路１年決算型,三井住友DS,北米債券-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.089,131.96,12.0,4,3,3,4,4.13,12.21,7.92,7.07,5.01,5.45,1.33,0.94,0.87,0.66,8.44,8.17,8.07,7.74,True,2026-05-08,medium_risk
JP90C000F195,東京海上･ｸﾞﾛｰﾊﾞﾙﾍﾟｯﾄ関連株式ﾌｧﾝﾄﾞ(為替ﾍｯｼﾞなし),ぽちたま,東京海上,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.683,16.29,7.0,1,1,1,,-2.24,3.71,0.21,0.41,,8.47,0.28,0.06,0.1,,14.54,14.08,16.38,,True,2026-05-08,high_risk
JP90C000B3B1,SBIｸﾞﾛｰﾊﾞﾙ･ﾗｯﾌﾟﾌｧﾝﾄﾞ(安定型),Ｍｙ‐ラップ（安定型）,SBI,バランス（固定配分・低リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,10.32,12.0,5,5,5,5,3.46,12.7,9.97,6.43,4.94,3.83,2.18,1.58,0.92,0.71,5.27,5.95,6.82,7.08,True,2026-05-08,low_risk
JP90C0000VK6,三菱ＵＦＪ ＴＯＰＩＸ・ファンド,,三菱UFJｱｾｯﾄ,国内株式,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.55,240.32,12.0,1,2,3,2,27.45,41.16,23.79,16.18,13.06,5.6,2.54,1.35,1.01,0.79,13.73,16.64,15.93,17.51,True,2026-05-08,high_risk
JP90C00069V7,ｱﾗｲｱﾝｽ･ﾊﾞｰﾝｽﾀｲﾝ･財産設計 2040,,ｱﾗｲｱﾝｽ,バランス（可変配分）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.4,22.69,12.0,3,3,3,3,7.73,22.96,11.17,6.05,6.91,7.57,2.33,0.99,0.51,0.51,8.79,10.97,12.63,15.48,True,2026-05-08,medium_risk
JP90C000H0G0,ｽﾊﾟｰｸｽ･新･国際優良日本ｱｼﾞｱ株ﾌｧﾝﾄﾞ,日本アジア厳選投資,ｽﾊﾟｰｸｽ,先進国・新興国株式（広域）-為替ヘッジ無し,株式,japan,1.0,0.0,0.0,False,False,False,False,False,none,2.024,51.89,7.0,4,5,3,,19.12,52.34,30.1,14.77,,13.2,2.58,1.55,0.84,,16.7,17.8,18.08,,True,2026-05-08,high_risk|japan_centric
JP90C0009QB6,ﾆｯｾｲ世界ﾘｰﾄｵｰﾌﾟﾝ(年2回決算型),,ﾆｯｾｲ,海外REIT（含む北米）-為替ヘッジ無し,不動産,world,0.06,0.62,0.11,False,False,False,False,False,none,1.65,12.73,12.0,2,2,2,2,23.59,23.15,13.95,10.88,7.66,8.01,1.91,1.01,0.72,0.44,10.92,13.6,15.86,22.12,True,2026-05-08,global_diversified|high_risk
JP90C000H2M4,ｷｬﾋﾟﾀﾙ世界株式ﾌｧﾝﾄﾞ(限定為替ﾍｯｼﾞ),,ｷｬﾋﾟﾀﾙ,先進国株式（広域）-為替リスク低減,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.701,203.1,7.0,2,2,1,,1.35,19.33,11.7,4.71,,10.23,1.5,0.9,0.37,,11.85,12.85,15.29,,True,2026-05-08,global_diversified|high_risk
JP90C0001MY4,Ｏｎｅピュア・インド株式ファンド,,AMOne,インド株式-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,2.06,1741.1,12.0,2,1,2,2,-25.42,-7.43,7.82,12.08,10.19,7.43,-0.42,0.54,0.75,0.61,16.54,15.7,16.9,18.87,True,2026-05-08,em_centric|high_risk|thematic
JP90C000MZL3,ﾌｨﾃﾞﾘﾃｨ･ﾀｰｹﾞｯﾄ･ﾃﾞｰﾄ･ﾌｧﾝﾄﾞ(ﾍﾞｰｼｯｸ)2065,将来設計（ベーシック）,ﾌｨﾃﾞﾘﾃｨ,バランス（固定配分・高リスク）-為替リスク低減,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.39,0.76,4.0,5,3,,,20.35,39.57,24.58,,,21.69,3.12,1.61,,,10.7,14.15,,,True,2026-05-08,medium_risk
JP90C0009DC2,DWSｸﾞﾛｰﾊﾞﾙ公益債券ﾌｧﾝﾄﾞ(年1回決算型)Dｺｰｽ(為替ﾍｯｼﾞなし),,ﾄﾞｲﾁｪ,先進国債券（広域・高格付）-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.584,55.76,12.0,5,3,3,3,4.12,13.01,8.97,6.37,5.06,4.91,1.6,1.1,0.79,0.62,7.44,7.81,7.99,8.42,True,2026-05-08,low_risk
JP90C000HUK6,グローバル・プロスペクティブ・ファンド,イノベーティブ・フューチャー,ｱﾓｰｳﾞｧAM,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.658,3335.81,7.0,3,3,1,,-20.16,47.81,32.8,-0.19,,11.85,1.33,1.0,0.19,,32.93,33.86,39.84,,True,2026-05-08,global_diversified|very_high_risk
JP90C0003ZZ9,ｲﾝﾃﾞｯｸｽﾌｧﾝﾄﾞ海外債券(ﾍｯｼﾞなし)1年決算型,ＤＣ インデックス海外債券（ヘッジなし）,ｱﾓｰｳﾞｧAM,先進国債券（広域・高格付）-為替ヘッジ無し,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,0.473,107.48,12.0,2,3,2,3,5.92,11.52,7.73,5.25,3.85,4.05,1.52,1.02,0.7,0.54,6.94,7.29,7.48,7.35,True,2026-05-08,low_risk
JP90C000GWR9,ｲﾝﾍﾞｽｺ 世界厳選株式ｵｰﾌﾟﾝ&lt;為替ﾍｯｼﾞあり&gt;(年1回決算型),世界のベスト,ｲﾝﾍﾞｽｺ,先進国株式（広域）-為替ヘッジ有り,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.903,58.11,7.0,1,3,4,,7.99,17.22,11.3,7.86,,7.42,1.26,0.91,0.59,,12.78,12.21,14.18,,True,2026-05-08,active_concentrated|global_diversified|medium_risk
JP90C0002ME4,グローバル・ベスト・ファンド,,三井住友DS,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.914,660.79,12.0,3,3,2,3,22.04,44.32,24.95,14.36,18.42,10.0,2.37,1.34,0.79,0.93,15.76,17.55,19.09,20.39,True,2026-05-08,global_diversified|high_risk
JP90C0000PF8,三菱UFJﾗｲﾌｾﾚｸﾄﾌｧﾝﾄﾞ(安定成長型),,三菱UFJｱｾｯﾄ,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,0.814,469.68,12.0,1,1,2,3,7.64,15.65,9.56,6.86,6.27,3.56,2.32,1.19,0.88,0.74,6.08,7.64,7.7,8.58,True,2026-05-08,low_risk
JP90C000PSX6,財産3分法ﾌｧﾝﾄﾞ(不動産･債券･株式)奇数月分配型,財産３分法ファンド,ｱﾓｰｳﾞｧAM,バランス（固定配分・中リスク）-為替リスク低減,債券,world,0.06,0.62,0.11,False,False,False,False,False,none,1.045,19.12,1.5,3,,,,7.58,22.32,,,,10.71,2.51,,,,7.93,,,,True,2026-05-08,low_risk
JP90C000FVM4,UBS中国新時代株式ﾌｧﾝﾄﾞ(年1回決算型),,ＵＢＳ,中国・香港株式-為替ヘッジ無し,株式,em,0.0,0.0,1.0,False,False,False,False,False,none,2.043,97.95,7.0,2,2,2,,-10.22,21.63,8.15,-1.03,,4.03,1.33,0.43,0.08,,15.12,23.86,25.58,,True,2026-05-08,em_centric|very_high_risk
JP90C0002JG5,明治安田DC外国株式リサーチオープン,ＤＣジェットストリーム,明治安田ＡＭ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,1.518,477.36,12.0,3,3,3,3,13.89,35.81,22.73,17.04,16.1,8.04,2.49,1.36,0.99,0.89,12.37,15.79,17.21,18.82,True,2026-05-08,high_risk
JP90C000FNK5,ﾆｯｾｲ･ｲﾝﾃﾞｯｸｽﾊﾟｯｹｰｼﾞ(内外･株式),ファンドパック３,ﾆｯｾｲ,先進国・新興国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.3564,2.82,7.0,3,3,4,,27.32,45.83,24.93,16.6,,12.8,3.29,1.61,1.11,,11.52,14.32,14.7,,True,2026-05-08,medium_risk
JP90C000H6W4,iTrustセキュリティ,,ﾋﾟｸﾃ,先進国株式（広域）-為替ヘッジ無し,株式,world,0.06,0.62,0.11,False,False,False,False,False,none,0.99,10.1,7.0,1,2,1,,5.76,19.58,17.94,10.46,,15.22,1.07,0.95,0.58,,17.6,19.01,20.65,,True,2026-05-08,high_risk
JP90C000C1K5,東京海上･年金運用型戦略ﾌｧﾝﾄﾞ(年1回決算型),年金ぷらす,東京海上,バランス（固定配分・中リスク）-為替ヘッジ無し,バランス,world,0.06,0.62,0.11,False,False,False,False,False,none,1.3695,230.46,12.0,2,2,2,3,8.48,18.23,11.37,7.96,7.33,5.78,2.42,1.25,0.87,0.78,6.77,8.66,9.02,9.55,True,2026-05-08,medium_risk
